5.799999999999999600e-01	4.940299999999999900e-03	5.298699999999999938e-03	4.627899999999999896e-03
5.999999999999999778e-01	5.253700000000000037e-03	5.628400000000000417e-03	4.923900000000000152e-03
6.199999999999999956e-01	5.573599999999999735e-03	5.964399999999999910e-03	5.226800000000000196e-03
6.400000000000000133e-01	5.902400000000000355e-03	6.312599999999999809e-03	5.535799999999999575e-03
6.600000000000000311e-01	6.240500000000000387e-03	6.668000000000000316e-03	5.854999999999999961e-03
6.800000000000000488e-01	6.585800000000000161e-03	7.029999999999999791e-03	6.181100000000000136e-03
6.999999999999999556e-01	6.938099999999999996e-03	7.397599999999999835e-03	6.513900000000000419e-03
7.199999999999999734e-01	7.296799999999999987e-03	7.771400000000000356e-03	6.852800000000000037e-03
7.399999999999999911e-01	7.663299999999999626e-03	8.158399999999999680e-03	7.197099999999999678e-03
7.600000000000000089e-01	8.037300000000000694e-03	8.552000000000000574e-03	7.552399999999999912e-03
7.800000000000000266e-01	8.417799999999999588e-03	8.951699999999999935e-03	7.914300000000000848e-03
8.000000000000000444e-01	8.804400000000000420e-03	9.356599999999999639e-03	8.282400000000000526e-03
8.199999999999999512e-01	9.196199999999999861e-03	9.768199999999999453e-03	8.656600000000000406e-03
8.399999999999999689e-01	9.596600000000000269e-03	1.019100000000000041e-02	9.036499999999999394e-03
8.599999999999999867e-01	1.000370000000000079e-02	1.061989999999999983e-02	9.424599999999999991e-03
8.800000000000000044e-01	1.041650000000000041e-02	1.105450000000000009e-02	9.818699999999999650e-03
9.000000000000000222e-01	1.083480000000000033e-02	1.149389999999999960e-02	1.021859999999999956e-02
9.200000000000000400e-01	1.125680000000000083e-02	1.194019999999999977e-02	1.062420000000000031e-02
9.399999999999999467e-01	1.168920000000000028e-02	1.239580000000000022e-02	1.103529999999999962e-02
9.599999999999999645e-01	1.212749999999999939e-02	1.285709999999999978e-02	1.145290000000000023e-02
9.799999999999999822e-01	1.257109999999999998e-02	1.332359999999999968e-02	1.187599999999999940e-02
1.000000000000000000e+00	1.301959999999999923e-02	1.379470000000000002e-02	1.230440000000000006e-02
1.020000000000000018e+00	1.347160000000000024e-02	1.427250000000000046e-02	1.273759999999999996e-02
1.040000000000000036e+00	1.393349999999999971e-02	1.475749999999999978e-02	1.317600000000000021e-02
1.060000000000000053e+00	1.440040000000000070e-02	1.524769999999999945e-02	1.362090000000000002e-02
1.080000000000000071e+00	1.487220000000000035e-02	1.574269999999999836e-02	1.407070000000000022e-02
1.100000000000000089e+00	1.534839999999999989e-02	1.624180000000000068e-02	1.452510000000000086e-02
1.120000000000000107e+00	1.582839999999999941e-02	1.674710000000000087e-02	1.498359999999999970e-02
1.139999999999999902e+00	1.631679999999999936e-02	1.725809999999999844e-02	1.544740000000000002e-02
1.159999999999999920e+00	1.680970000000000034e-02	1.777360000000000051e-02	1.591779999999999931e-02
1.179999999999999938e+00	1.730719999999999828e-02	1.829309999999999964e-02	1.639250000000000082e-02
1.199999999999999956e+00	1.780870000000000022e-02	1.881549999999999889e-02	1.687140000000000167e-02
1.219999999999999973e+00	1.831400000000000042e-02	1.934550000000000158e-02	1.735400000000000137e-02
1.239999999999999991e+00	1.882609999999999839e-02	1.988080000000000055e-02	1.784180000000000141e-02
1.260000000000000009e+00	1.934229999999999977e-02	2.042010000000000006e-02	1.833529999999999882e-02
1.280000000000000027e+00	1.986250000000000168e-02	2.096299999999999900e-02	1.883280000000000023e-02
1.300000000000000044e+00	2.038639999999999897e-02	2.150830000000000103e-02	1.933400000000000049e-02
1.320000000000000062e+00	2.091399999999999856e-02	2.206119999999999956e-02	1.983849999999999850e-02
1.340000000000000080e+00	2.144690000000000138e-02	2.261809999999999862e-02	2.034810000000000091e-02
1.360000000000000098e+00	2.198349999999999957e-02	2.317850000000000119e-02	2.086249999999999910e-02
1.379999999999999893e+00	2.252339999999999898e-02	2.374230000000000090e-02	2.138050000000000020e-02
1.399999999999999911e+00	2.306630000000000139e-02	2.430830000000000143e-02	2.190200000000000133e-02
1.419999999999999929e+00	2.361279999999999976e-02	2.488080000000000153e-02	2.242620000000000030e-02
1.439999999999999947e+00	2.416489999999999957e-02	2.545640000000000056e-02	2.295540000000000080e-02
1.459999999999999964e+00	2.472030000000000061e-02	2.603520000000000140e-02	2.348830000000000015e-02
1.479999999999999982e+00	2.527870000000000117e-02	2.661679999999999949e-02	2.402440000000000131e-02
1.500000000000000000e+00	2.583950000000000136e-02	2.720070000000000127e-02	2.456360000000000141e-02
1.520000000000000018e+00	2.640400000000000039e-02	2.778960000000000111e-02	2.510520000000000113e-02
1.540000000000000036e+00	2.697309999999999985e-02	2.838130000000000167e-02	2.565129999999999841e-02
1.560000000000000053e+00	2.754500000000000004e-02	2.897550000000000125e-02	2.620029999999999928e-02
1.580000000000000071e+00	2.811949999999999866e-02	2.957169999999999938e-02	2.675210000000000088e-02
1.600000000000000089e+00	2.869630000000000097e-02	3.016980000000000009e-02	2.730629999999999863e-02
1.620000000000000107e+00	2.927630000000000163e-02	3.077389999999999987e-02	2.786239999999999897e-02
1.639999999999999902e+00	2.985990000000000172e-02	3.138029999999999986e-02	2.842350000000000085e-02
1.659999999999999920e+00	3.044600000000000084e-02	3.198879999999999779e-02	2.898720000000000116e-02
1.679999999999999938e+00	3.103420000000000137e-02	3.259900000000000297e-02	2.955330000000000110e-02
1.699999999999999956e+00	3.162430000000000102e-02	3.321110000000000034e-02	3.012149999999999897e-02
1.719999999999999973e+00	3.221740000000000020e-02	3.382799999999999696e-02	3.069140000000000063e-02
1.739999999999999991e+00	3.281329999999999664e-02	3.444669999999999677e-02	3.126559999999999756e-02
1.760000000000000009e+00	3.341100000000000320e-02	3.506719999999999976e-02	3.184200000000000225e-02
1.780000000000000027e+00	3.401049999999999907e-02	3.568879999999999969e-02	3.242040000000000199e-02
1.800000000000000044e+00	3.461079999999999712e-02	3.631240000000000162e-02	3.300070000000000087e-02
1.820000000000000062e+00	3.521520000000000206e-02	3.694030000000000230e-02	3.358259999999999718e-02
1.840000000000000080e+00	3.582199999999999968e-02	3.756960000000000161e-02	3.416779999999999817e-02
1.860000000000000098e+00	3.643040000000000167e-02	3.820029999999999953e-02	3.475480000000000236e-02
1.879999999999999893e+00	3.704009999999999941e-02	3.883179999999999965e-02	3.534349999999999992e-02
1.899999999999999911e+00	3.765029999999999766e-02	3.946530000000000177e-02	3.593360000000000304e-02
1.919999999999999929e+00	3.826449999999999990e-02	4.010199999999999876e-02	3.652529999999999666e-02
1.939999999999999947e+00	3.888019999999999671e-02	4.073990000000000250e-02	3.711949999999999972e-02
1.959999999999999964e+00	3.949710000000000026e-02	4.137869999999999743e-02	3.771510000000000140e-02
1.979999999999999982e+00	4.011499999999999788e-02	4.201769999999999811e-02	3.831199999999999883e-02
2.000000000000000000e+00	4.073299999999999838e-02	4.265900000000000247e-02	3.890980000000000133e-02
2.020000000000000018e+00	4.135509999999999881e-02	4.330280000000000240e-02	3.950889999999999957e-02
2.040000000000000036e+00	4.197820000000000024e-02	4.394739999999999758e-02	4.011089999999999794e-02
2.060000000000000053e+00	4.260209999999999692e-02	4.459239999999999732e-02	4.071400000000000019e-02
2.080000000000000071e+00	4.322669999999999985e-02	4.523739999999999706e-02	4.131810000000000344e-02
2.100000000000000089e+00	4.385130000000000278e-02	4.588470000000000049e-02	4.192270000000000024e-02
2.120000000000000107e+00	4.447929999999999939e-02	4.653369999999999729e-02	4.252870000000000261e-02
2.140000000000000124e+00	4.510789999999999939e-02	4.718309999999999865e-02	4.313670000000000004e-02
2.160000000000000142e+00	4.573710000000000275e-02	4.783260000000000289e-02	4.374560000000000254e-02
2.180000000000000160e+00	4.636640000000000206e-02	4.848129999999999801e-02	4.435499999999999859e-02
2.200000000000000178e+00	4.699590000000000017e-02	4.913309999999999900e-02	4.496460000000000040e-02
2.220000000000000195e+00	4.762809999999999960e-02	4.978590000000000099e-02	4.557560000000000083e-02
2.240000000000000213e+00	4.826060000000000072e-02	5.043879999999999891e-02	4.618830000000000158e-02
2.259999999999999787e+00	4.889339999999999659e-02	5.109140000000000209e-02	4.680139999999999995e-02
2.279999999999999805e+00	4.952600000000000058e-02	5.174279999999999852e-02	4.741490000000000288e-02
2.299999999999999822e+00	5.015870000000000051e-02	5.239760000000000251e-02	4.802820000000000006e-02
2.319999999999999840e+00	5.079349999999999837e-02	5.305229999999999668e-02	4.864290000000000280e-02
2.339999999999999858e+00	5.142830000000000318e-02	5.370679999999999898e-02	4.925870000000000248e-02
2.359999999999999876e+00	5.206299999999999817e-02	5.436060000000000197e-02	4.987450000000000216e-02
2.379999999999999893e+00	5.269719999999999960e-02	5.501310000000000228e-02	5.049039999999999778e-02
2.399999999999999911e+00	5.333149999999999696e-02	5.566870000000000152e-02	5.110569999999999696e-02
2.419999999999999929e+00	5.396770000000000039e-02	5.632390000000000313e-02	5.172260000000000052e-02
2.439999999999999947e+00	5.460360000000000213e-02	5.697850000000000137e-02	5.233990000000000170e-02
2.459999999999999964e+00	5.523909999999999931e-02	5.763220000000000148e-02	5.295720000000000288e-02
2.479999999999999982e+00	5.587369999999999837e-02	5.828450000000000297e-02	5.357399999999999662e-02
2.500000000000000000e+00	5.650850000000000317e-02	5.893930000000000002e-02	5.418980000000000324e-02
2.520000000000000018e+00	5.714439999999999797e-02	5.959350000000000064e-02	5.480759999999999799e-02
2.540000000000000036e+00	5.777979999999999922e-02	6.024670000000000025e-02	5.542509999999999798e-02
2.560000000000000053e+00	5.841430000000000233e-02	6.089870000000000005e-02	5.604220000000000035e-02
2.580000000000000071e+00	5.904759999999999870e-02	6.154939999999999717e-02	5.665869999999999934e-02
2.600000000000000089e+00	5.968140000000000250e-02	6.220210000000000322e-02	5.727379999999999971e-02
2.620000000000000107e+00	6.031580000000000275e-02	6.285390000000000421e-02	5.789099999999999802e-02
2.640000000000000124e+00	6.094920000000000199e-02	6.350440000000000251e-02	5.850759999999999988e-02
2.660000000000000142e+00	6.158160000000000023e-02	6.415329999999999644e-02	5.912350000000000244e-02
2.680000000000000160e+00	6.221240000000000103e-02	6.480110000000000037e-02	5.973839999999999706e-02
2.700000000000000178e+00	6.284389999999999421e-02	6.545049999999999479e-02	6.035220000000000168e-02
2.720000000000000195e+00	6.347529999999999839e-02	6.609850000000000447e-02	6.096730000000000205e-02
2.740000000000000213e+00	6.410549999999999582e-02	6.674510000000000165e-02	6.158149999999999735e-02
2.759999999999999787e+00	6.473450000000000037e-02	6.738990000000000258e-02	6.219469999999999860e-02
2.779999999999999805e+00	6.536129999999999718e-02	6.803370000000000251e-02	6.280669999999999309e-02
2.799999999999999822e+00	6.598930000000000073e-02	6.867800000000000293e-02	6.341750000000000165e-02
2.819999999999999840e+00	6.661659999999999804e-02	6.932069999999999899e-02	6.402919999999999445e-02
2.839999999999999858e+00	6.724249999999999672e-02	6.996170000000000166e-02	6.463990000000000014e-02
2.859999999999999876e+00	6.786670000000000202e-02	7.060049999999999659e-02	6.524929999999999619e-02
2.879999999999999893e+00	6.848840000000000483e-02	7.123849999999999627e-02	6.585729999999999362e-02
2.899999999999999911e+00	6.911190000000000389e-02	7.187649999999999595e-02	6.646409999999999818e-02
2.919999999999999929e+00	6.973390000000000144e-02	7.251259999999999650e-02	6.707140000000000324e-02
2.939999999999999947e+00	7.035429999999999462e-02	7.314669999999999506e-02	6.767739999999999867e-02
2.959999999999999964e+00	7.097290000000000543e-02	7.377820000000000211e-02	6.828190000000000648e-02
2.979999999999999982e+00	7.158910000000000273e-02	7.440940000000000054e-02	6.888460000000000416e-02
3.000000000000000000e+00	7.220609999999999529e-02	7.503990000000000660e-02	6.948619999999999797e-02
3.020000000000000018e+00	7.282139999999999447e-02	7.566829999999999390e-02	7.008789999999999465e-02
3.040000000000000036e+00	7.343479999999999452e-02	7.629450000000000121e-02	7.068810000000000371e-02
3.060000000000000053e+00	7.404610000000000358e-02	7.691779999999999451e-02	7.128660000000000552e-02
3.080000000000000071e+00	7.465520000000000489e-02	7.754099999999999882e-02	7.188300000000000245e-02
3.100000000000000089e+00	7.526460000000000095e-02	7.816259999999999875e-02	7.247850000000000126e-02
3.120000000000000107e+00	7.587199999999999500e-02	7.878190000000000193e-02	7.307360000000000244e-02
3.140000000000000124e+00	7.647740000000000093e-02	7.939870000000000261e-02	7.366709999999999925e-02
3.160000000000000142e+00	7.708039999999999337e-02	8.001189999999999691e-02	7.425859999999999406e-02
3.180000000000000160e+00	7.768110000000000293e-02	8.062610000000000610e-02	7.484780000000000599e-02
3.200000000000000178e+00	7.828190000000000148e-02	8.123819999999999653e-02	7.543619999999999493e-02
3.220000000000000195e+00	7.888059999999999516e-02	8.184769999999999546e-02	7.602349999999999386e-02
3.240000000000000213e+00	7.947700000000000597e-02	8.245460000000000289e-02	7.660889999999999367e-02
3.259999999999999787e+00	8.007069999999999466e-02	8.305790000000000395e-02	7.719209999999999960e-02
3.279999999999999805e+00	8.066239999999999521e-02	8.366170000000000551e-02	7.777270000000000016e-02
3.299999999999999822e+00	8.125340000000000340e-02	8.426290000000000169e-02	7.835280000000000022e-02
3.319999999999999840e+00	8.184199999999999808e-02	8.486130000000000062e-02	7.893129999999999591e-02
3.339999999999999858e+00	8.242810000000000414e-02	8.545669999999999655e-02	7.950759999999999772e-02
3.359999999999999876e+00	8.301119999999999333e-02	8.604860000000000286e-02	8.008160000000000278e-02
3.379999999999999893e+00	8.359250000000000014e-02	8.664080000000000392e-02	8.065260000000000484e-02
3.399999999999999911e+00	8.417299999999999782e-02	8.723010000000000486e-02	8.122350000000000403e-02
3.419999999999999929e+00	8.475090000000000401e-02	8.781640000000000279e-02	8.179229999999999834e-02
3.439999999999999947e+00	8.532620000000000482e-02	8.839950000000000585e-02	8.235879999999999590e-02
3.459999999999999964e+00	8.589829999999999688e-02	8.897929999999999728e-02	8.292270000000000196e-02
3.479999999999999982e+00	8.646869999999999556e-02	8.955899999999999972e-02	8.348350000000000215e-02
3.500000000000000000e+00	8.703750000000000375e-02	9.013569999999999915e-02	8.404399999999999371e-02
3.520000000000000018e+00	8.760360000000000369e-02	9.070920000000000372e-02	8.460209999999999952e-02
3.540000000000000036e+00	8.816680000000000350e-02	9.127920000000000478e-02	8.515759999999999996e-02
3.560000000000000053e+00	8.872649999999999981e-02	9.184609999999999996e-02	8.571030000000000315e-02
3.580000000000000071e+00	8.928490000000000038e-02	9.241249999999999465e-02	8.625979999999999759e-02
3.600000000000000089e+00	8.984129999999999894e-02	9.297569999999999446e-02	8.680910000000000015e-02
3.620000000000000107e+00	9.039469999999999450e-02	9.353559999999999652e-02	8.735590000000000022e-02
3.640000000000000124e+00	9.094499999999999806e-02	9.409170000000000034e-02	8.789980000000000016e-02
3.660000000000000142e+00	9.149140000000000050e-02	9.464509999999999590e-02	8.844090000000000285e-02
3.680000000000000160e+00	9.203709999999999669e-02	9.519710000000000671e-02	8.897879999999999678e-02
3.700000000000000178e+00	9.258039999999999325e-02	9.574580000000000590e-02	8.951599999999999835e-02
3.720000000000000195e+00	9.312040000000000595e-02	9.629100000000000159e-02	9.005029999999999979e-02
3.740000000000000213e+00	9.365719999999999601e-02	9.683219999999999328e-02	9.058170000000000111e-02
3.759999999999999787e+00	9.418959999999999833e-02	9.737089999999999634e-02	9.110999999999999654e-02
3.779999999999999805e+00	9.472210000000000352e-02	9.790790000000000604e-02	9.163530000000000286e-02
3.799999999999999822e+00	9.525139999999999996e-02	9.844129999999999547e-02	9.215940000000000243e-02
3.819999999999999840e+00	9.577739999999999865e-02	9.897100000000000342e-02	9.268060000000000187e-02
3.839999999999999858e+00	9.629989999999999384e-02	9.949629999999999586e-02	9.319879999999999831e-02
3.859999999999999876e+00	9.681829999999999603e-02	1.000198000000000059e-01	9.371350000000000513e-02
3.879999999999999893e+00	9.733609999999999485e-02	1.005410999999999944e-01	9.422550000000000370e-02
3.899999999999999911e+00	9.785059999999999591e-02	1.010585999999999984e-01	9.473610000000000364e-02
3.919999999999999929e+00	9.836169999999999636e-02	1.015723000000000042e-01	9.524359999999999771e-02
3.939999999999999947e+00	9.886899999999999855e-02	1.020812999999999998e-01	9.574779999999999403e-02
3.959999999999999964e+00	9.937229999999999674e-02	1.025889999999999996e-01	9.624839999999999784e-02
3.979999999999999982e+00	9.987479999999999969e-02	1.030936999999999965e-01	9.674660000000000204e-02
4.000000000000000000e+00	1.003737999999999991e-01	1.035945999999999950e-01	9.724299999999999611e-02
4.019999999999999574e+00	1.008691000000000032e-01	1.040914000000000006e-01	9.773610000000000630e-02
4.040000000000000036e+00	1.013605999999999951e-01	1.045832000000000012e-01	9.822580000000000200e-02
4.059999999999999609e+00	1.018481999999999998e-01	1.050743999999999984e-01	9.871180000000000232e-02
4.080000000000000071e+00	1.023348000000000035e-01	1.055620000000000031e-01	9.919540000000000302e-02
4.099999999999999645e+00	1.028176999999999980e-01	1.060455000000000009e-01	9.967679999999999596e-02
4.120000000000000107e+00	1.032967999999999942e-01	1.065249000000000057e-01	1.001548000000000022e-01
4.139999999999999680e+00	1.037720000000000031e-01	1.069993000000000055e-01	1.006292000000000020e-01
4.160000000000000142e+00	1.042435000000000028e-01	1.074728999999999962e-01	1.010994999999999949e-01
4.179999999999999716e+00	1.047135000000000010e-01	1.079423999999999939e-01	1.015680000000000055e-01
4.200000000000000178e+00	1.051797000000000010e-01	1.084076999999999957e-01	1.020337000000000049e-01
4.219999999999999751e+00	1.056419999999999998e-01	1.088686999999999988e-01	1.024960000000000038e-01
4.240000000000000213e+00	1.060999999999999999e-01	1.093246999999999969e-01	1.029544000000000015e-01
4.259999999999999787e+00	1.065548999999999941e-01	1.097801000000000055e-01	1.034083999999999975e-01
4.280000000000000249e+00	1.070076999999999973e-01	1.102313000000000043e-01	1.038614000000000065e-01
4.299999999999999822e+00	1.074565999999999993e-01	1.106782000000000044e-01	1.043110000000000009e-01
4.320000000000000284e+00	1.079013999999999945e-01	1.111204999999999971e-01	1.047570000000000029e-01
4.339999999999999858e+00	1.083418000000000020e-01	1.115582999999999991e-01	1.051992000000000066e-01
4.360000000000000320e+00	1.087792999999999954e-01	1.119948999999999945e-01	1.056367000000000000e-01
4.379999999999999893e+00	1.092141999999999974e-01	1.124271000000000020e-01	1.060732999999999954e-01
4.400000000000000355e+00	1.096450999999999953e-01	1.128549999999999970e-01	1.065062999999999982e-01
4.419999999999999929e+00	1.100716999999999945e-01	1.132781000000000066e-01	1.069355000000000028e-01
4.440000000000000391e+00	1.104934999999999945e-01	1.136970999999999954e-01	1.073607000000000034e-01
4.459999999999999964e+00	1.109133000000000063e-01	1.141141999999999990e-01	1.077815000000000023e-01
4.480000000000000426e+00	1.113298999999999955e-01	1.145269000000000009e-01	1.082010000000000055e-01
4.500000000000000000e+00	1.117424999999999946e-01	1.149352000000000013e-01	1.086166999999999966e-01
4.519999999999999574e+00	1.121507000000000059e-01	1.153384999999999966e-01	1.090286000000000033e-01
4.540000000000000036e+00	1.125537000000000065e-01	1.157380999999999965e-01	1.094364000000000031e-01
4.559999999999999609e+00	1.129553999999999975e-01	1.161352999999999969e-01	1.098399999999999932e-01
4.580000000000000071e+00	1.133534000000000069e-01	1.165280999999999956e-01	1.102418000000000009e-01
4.599999999999999645e+00	1.137471000000000038e-01	1.169161999999999979e-01	1.106396000000000046e-01
4.620000000000000107e+00	1.141363999999999990e-01	1.172992000000000062e-01	1.110334999999999933e-01
4.639999999999999680e+00	1.145203999999999944e-01	1.176790000000000058e-01	1.114230999999999971e-01
4.660000000000000142e+00	1.149034000000000028e-01	1.180559000000000053e-01	1.118087999999999999e-01
4.679999999999999716e+00	1.152822000000000013e-01	1.184283000000000002e-01	1.121926000000000034e-01
4.700000000000000178e+00	1.156565999999999983e-01	1.187957999999999931e-01	1.125724000000000030e-01
4.719999999999999751e+00	1.160264000000000018e-01	1.191578999999999972e-01	1.129481999999999986e-01
4.740000000000000213e+00	1.163912000000000002e-01	1.195174999999999987e-01	1.133194000000000007e-01
4.759999999999999787e+00	1.167547000000000029e-01	1.198738000000000026e-01	1.136869999999999964e-01
4.780000000000000249e+00	1.171139000000000069e-01	1.202253999999999962e-01	1.140523999999999982e-01
4.799999999999999822e+00	1.174686000000000063e-01	1.205721000000000015e-01	1.144136999999999932e-01
4.820000000000000284e+00	1.178185000000000066e-01	1.209130999999999956e-01	1.147708999999999951e-01
4.839999999999999858e+00	1.181637999999999994e-01	1.212523999999999963e-01	1.151234000000000007e-01
4.860000000000000320e+00	1.185072999999999960e-01	1.215876000000000040e-01	1.154725999999999947e-01
4.879999999999999893e+00	1.188464999999999938e-01	1.219179999999999986e-01	1.158190999999999943e-01
4.900000000000000355e+00	1.191810999999999982e-01	1.222434000000000021e-01	1.161615000000000009e-01
4.919999999999999929e+00	1.195109000000000032e-01	1.225627999999999995e-01	1.164995999999999948e-01
4.940000000000000391e+00	1.198362000000000038e-01	1.228812999999999989e-01	1.168329000000000034e-01
4.959999999999999964e+00	1.201595000000000024e-01	1.231951000000000018e-01	1.171632999999999980e-01
4.980000000000000426e+00	1.204783999999999994e-01	1.235041000000000055e-01	1.174906000000000006e-01
5.000000000000000000e+00	1.207926000000000000e-01	1.238080000000000014e-01	1.178136999999999934e-01
5.019999999999999574e+00	1.211018999999999984e-01	1.241060999999999970e-01	1.181323999999999985e-01
5.040000000000000036e+00	1.214072000000000068e-01	1.244029999999999997e-01	1.184460999999999986e-01
5.059999999999999609e+00	1.217099999999999987e-01	1.246951000000000032e-01	1.187575000000000019e-01
5.080000000000000071e+00	1.220081999999999972e-01	1.249823000000000045e-01	1.190654000000000018e-01
5.099999999999999645e+00	1.223018000000000022e-01	1.252643999999999980e-01	1.193689000000000000e-01
5.120000000000000107e+00	1.225901999999999964e-01	1.255410999999999888e-01	1.196678000000000047e-01
5.139999999999999680e+00	1.228749999999999981e-01	1.258160000000000112e-01	1.199613000000000068e-01
5.160000000000000142e+00	1.231570000000000026e-01	1.260861000000000065e-01	1.202536000000000022e-01
5.179999999999999716e+00	1.234343999999999997e-01	1.263510999999999940e-01	1.205415999999999987e-01
5.200000000000000178e+00	1.237069999999999975e-01	1.266108999999999984e-01	1.208252999999999966e-01
5.219999999999999751e+00	1.239742999999999956e-01	1.268658000000000008e-01	1.211044000000000009e-01
5.240000000000000213e+00	1.242385000000000017e-01	1.271184999999999954e-01	1.213782000000000055e-01
5.259999999999999787e+00	1.244994999999999991e-01	1.273662000000000127e-01	1.216505999999999976e-01
5.280000000000000249e+00	1.247556999999999972e-01	1.276090000000000002e-01	1.219186000000000020e-01
5.299999999999999822e+00	1.250072000000000128e-01	1.278461999999999932e-01	1.221821000000000018e-01
5.320000000000000284e+00	1.252530000000000032e-01	1.280791000000000013e-01	1.224409000000000053e-01
5.339999999999999858e+00	1.254965000000000108e-01	1.283092999999999873e-01	1.226948000000000066e-01
5.360000000000000320e+00	1.257360999999999895e-01	1.285345999999999989e-01	1.229470000000000007e-01
5.379999999999999893e+00	1.259708999999999968e-01	1.287548000000000026e-01	1.231947000000000042e-01
5.400000000000000355e+00	1.262009000000000047e-01	1.289694000000000118e-01	1.234379000000000032e-01
5.419999999999999929e+00	1.264250000000000096e-01	1.291800999999999922e-01	1.236763000000000029e-01
5.440000000000000391e+00	1.266474999999999962e-01	1.293876999999999944e-01	1.239100999999999952e-01
5.459999999999999964e+00	1.268655999999999950e-01	1.295904999999999974e-01	1.241418999999999995e-01
5.480000000000000426e+00	1.270787999999999918e-01	1.297878000000000087e-01	1.243690999999999963e-01
5.500000000000000000e+00	1.272870999999999864e-01	1.299796000000000007e-01	1.245918000000000025e-01
5.519999999999999574e+00	1.274896000000000085e-01	1.301681000000000088e-01	1.248096000000000066e-01
5.540000000000000036e+00	1.276906999999999903e-01	1.303529999999999966e-01	1.250232000000000010e-01
5.559999999999999609e+00	1.278868999999999978e-01	1.305329000000000073e-01	1.252341999999999900e-01
5.580000000000000071e+00	1.280784000000000089e-01	1.307075000000000042e-01	1.254407999999999912e-01
5.599999999999999645e+00	1.282648999999999873e-01	1.308760999999999952e-01	1.256426999999999961e-01
5.620000000000000107e+00	1.284460000000000046e-01	1.310425000000000062e-01	1.258396999999999988e-01
5.639999999999999680e+00	1.286251999999999951e-01	1.312048000000000103e-01	1.260328000000000004e-01
5.660000000000000142e+00	1.287996999999999892e-01	1.313618000000000008e-01	1.262230000000000019e-01
5.679999999999999716e+00	1.289693000000000089e-01	1.315136000000000083e-01	1.264087999999999878e-01
5.700000000000000178e+00	1.291336999999999902e-01	1.316591000000000011e-01	1.265898000000000023e-01
5.719999999999999751e+00	1.292931999999999970e-01	1.318034999999999901e-01	1.267656000000000061e-01
5.740000000000000213e+00	1.294507000000000019e-01	1.319427999999999990e-01	1.269382000000000010e-01
5.759999999999999787e+00	1.296032000000000017e-01	1.320771000000000028e-01	1.271075000000000121e-01
5.780000000000000249e+00	1.297509000000000023e-01	1.322059999999999902e-01	1.272722000000000020e-01
5.799999999999999822e+00	1.298932999999999893e-01	1.323288999999999993e-01	1.274321999999999955e-01
